date,store_id,product_id,product_name,category,closing_stock,reorder_level,issue_type,severity,recommendation,reason
2025-03-31,8,1273,Mother Dairy Milk 13,Dairy,348,38,Overstock,Low,Transfer Excess Inventory,Closing stock (348) exceeds overstock threshold (300)
2025-03-31,8,1293,Amul Butter 13,Dairy,36,66,Understock,Medium,Reorder / Receive Inventory,Closing stock (36) below reorder level (66)
2025-03-31,8,1294,Amul Butter 14,Dairy,335,54,Overstock,Low,Transfer Excess Inventory,Closing stock (335) exceeds overstock threshold (300)
2025-03-31,8,1297,Amul Butter 17,Dairy,369,22,Overstock,Low,Transfer Excess Inventory,Closing stock (369) exceeds overstock threshold (300)
2025-03-31,8,1299,Amul Butter 19,Dairy,334,70,Overstock,Low,Transfer Excess Inventory,Closing stock (334) exceeds overstock threshold (300)
2025-03-31,8,1302,Britannia Butter 2,Dairy,395,96,Overstock,Low,Transfer Excess Inventory,Closing stock (395) exceeds overstock threshold (300)
2025-03-31,8,1304,Britannia Butter 4,Dairy,327,74,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,8,1307,Britannia Butter 7,Dairy,318,56,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,8,1312,Britannia Butter 12,Dairy,368,51,Overstock,Low,Transfer Excess Inventory,Closing stock (368) exceeds overstock threshold (300)
2025-03-31,8,1325,Amul Cheese 5,Dairy,325,21,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,8,1326,Amul Cheese 6,Dairy,321,67,Overstock,Low,Transfer Excess Inventory,Closing stock (321) exceeds overstock threshold (300)
2025-03-31,8,1327,Amul Cheese 7,Dairy,53,62,Understock,Low,Reorder / Receive Inventory,Closing stock (53) below reorder level (62)
2025-03-31,8,1347,Britannia Cheese 7,Dairy,392,83,Overstock,Low,Transfer Excess Inventory,Closing stock (392) exceeds overstock threshold (300)
2025-03-31,8,1348,Britannia Cheese 8,Dairy,342,54,Overstock,Low,Transfer Excess Inventory,Closing stock (342) exceeds overstock threshold (300)
2025-03-31,8,1350,Britannia Cheese 10,Dairy,364,60,Overstock,Low,Transfer Excess Inventory,Closing stock (364) exceeds overstock threshold (300)
2025-03-31,8,1351,Britannia Cheese 11,Dairy,320,24,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,8,1355,Britannia Cheese 15,Dairy,330,66,Overstock,Low,Transfer Excess Inventory,Closing stock (330) exceeds overstock threshold (300)
2025-03-31,8,1356,Britannia Cheese 16,Dairy,305,61,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,8,1357,Britannia Cheese 17,Dairy,49,53,Understock,Low,Reorder / Receive Inventory,Closing stock (49) below reorder level (53)
2025-03-31,8,1359,Britannia Cheese 19,Dairy,369,88,Overstock,Low,Transfer Excess Inventory,Closing stock (369) exceeds overstock threshold (300)
2025-03-31,8,1360,Britannia Cheese 20,Dairy,331,74,Overstock,Low,Transfer Excess Inventory,Closing stock (331) exceeds overstock threshold (300)
2025-03-31,8,1362,Lay's Chips 2,Snacks,331,31,Overstock,Low,Transfer Excess Inventory,Closing stock (331) exceeds overstock threshold (300)
2025-03-31,8,1364,Lay's Chips 4,Snacks,302,74,Overstock,Low,Transfer Excess Inventory,Closing stock (302) exceeds overstock threshold (300)
2025-03-31,8,1365,Lay's Chips 5,Snacks,44,76,Understock,Medium,Reorder / Receive Inventory,Closing stock (44) below reorder level (76)
2025-03-31,8,1370,Lay's Chips 10,Snacks,318,34,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,8,1371,Lay's Chips 11,Snacks,364,52,Overstock,Low,Transfer Excess Inventory,Closing stock (364) exceeds overstock threshold (300)
2025-03-31,8,1380,Lay's Chips 20,Snacks,343,62,Overstock,Low,Transfer Excess Inventory,Closing stock (343) exceeds overstock threshold (300)
2025-03-31,8,1386,Kurkure Chips 6,Snacks,365,98,Overstock,Low,Transfer Excess Inventory,Closing stock (365) exceeds overstock threshold (300)
2025-03-31,8,1388,Kurkure Chips 8,Snacks,308,40,Overstock,Low,Transfer Excess Inventory,Closing stock (308) exceeds overstock threshold (300)
2025-03-31,8,1392,Kurkure Chips 12,Snacks,314,92,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,8,1395,Kurkure Chips 15,Snacks,75,86,Understock,Low,Reorder / Receive Inventory,Closing stock (75) below reorder level (86)
2025-03-31,8,1401,Britannia Biscuits 1,Snacks,305,87,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,8,1408,Britannia Biscuits 8,Snacks,353,78,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,8,1409,Britannia Biscuits 9,Snacks,356,84,Overstock,Low,Transfer Excess Inventory,Closing stock (356) exceeds overstock threshold (300)
2025-03-31,8,1410,Britannia Biscuits 10,Snacks,362,100,Overstock,Low,Transfer Excess Inventory,Closing stock (362) exceeds overstock threshold (300)
2025-03-31,8,1411,Britannia Biscuits 11,Snacks,70,89,Understock,Low,Reorder / Receive Inventory,Closing stock (70) below reorder level (89)
2025-03-31,8,1420,Britannia Biscuits 20,Snacks,371,82,Overstock,Low,Transfer Excess Inventory,Closing stock (371) exceeds overstock threshold (300)
2025-03-31,8,1423,Parle Biscuits 3,Snacks,353,74,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,8,1425,Parle Biscuits 5,Snacks,323,74,Overstock,Low,Transfer Excess Inventory,Closing stock (323) exceeds overstock threshold (300)
2025-03-31,8,1428,Parle Biscuits 8,Snacks,351,20,Overstock,Low,Transfer Excess Inventory,Closing stock (351) exceeds overstock threshold (300)
2025-03-31,8,1429,Parle Biscuits 9,Snacks,315,41,Overstock,Low,Transfer Excess Inventory,Closing stock (315) exceeds overstock threshold (300)
2025-03-31,8,1433,Parle Biscuits 13,Snacks,337,42,Overstock,Low,Transfer Excess Inventory,Closing stock (337) exceeds overstock threshold (300)
2025-03-31,8,1435,Parle Biscuits 15,Snacks,338,43,Overstock,Low,Transfer Excess Inventory,Closing stock (338) exceeds overstock threshold (300)
2025-03-31,8,1436,Parle Biscuits 16,Snacks,342,57,Overstock,Low,Transfer Excess Inventory,Closing stock (342) exceeds overstock threshold (300)
2025-03-31,8,1438,Parle Biscuits 18,Snacks,327,49,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,8,1449,Tata Tea Tea 9,Beverages,344,72,Overstock,Low,Transfer Excess Inventory,Closing stock (344) exceeds overstock threshold (300)
2025-03-31,8,1451,Tata Tea Tea 11,Beverages,342,25,Overstock,Low,Transfer Excess Inventory,Closing stock (342) exceeds overstock threshold (300)
2025-03-31,8,1453,Tata Tea Tea 13,Beverages,330,39,Overstock,Low,Transfer Excess Inventory,Closing stock (330) exceeds overstock threshold (300)
2025-03-31,8,1454,Tata Tea Tea 14,Beverages,313,95,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,8,1461,Red Label Tea 1,Beverages,318,95,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,8,1464,Red Label Tea 4,Beverages,60,78,Understock,Low,Reorder / Receive Inventory,Closing stock (60) below reorder level (78)
2025-03-31,8,1465,Red Label Tea 5,Beverages,353,76,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,8,1470,Red Label Tea 10,Beverages,36,62,Understock,Medium,Reorder / Receive Inventory,Closing stock (36) below reorder level (62)
2025-03-31,8,1480,Red Label Tea 20,Beverages,68,95,Understock,Medium,Reorder / Receive Inventory,Closing stock (68) below reorder level (95)
2025-03-31,8,1485,Nescafe Coffee 5,Beverages,310,52,Overstock,Low,Transfer Excess Inventory,Closing stock (310) exceeds overstock threshold (300)
2025-03-31,8,1491,Nescafe Coffee 11,Beverages,353,35,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,8,1496,Nescafe Coffee 16,Beverages,351,29,Overstock,Low,Transfer Excess Inventory,Closing stock (351) exceeds overstock threshold (300)
2025-03-31,8,1498,Nescafe Coffee 18,Beverages,328,85,Overstock,Low,Transfer Excess Inventory,Closing stock (328) exceeds overstock threshold (300)
2025-03-31,8,1502,Bru Coffee 2,Beverages,365,50,Overstock,Low,Transfer Excess Inventory,Closing stock (365) exceeds overstock threshold (300)
2025-03-31,8,1515,Bru Coffee 15,Beverages,306,21,Overstock,Low,Transfer Excess Inventory,Closing stock (306) exceeds overstock threshold (300)
2025-03-31,8,1535,Dove Soap 15,Personal Care,77,81,Understock,Low,Reorder / Receive Inventory,Closing stock (77) below reorder level (81)
2025-03-31,8,1536,Dove Soap 16,Personal Care,327,42,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,8,1538,Dove Soap 18,Personal Care,356,75,Overstock,Low,Transfer Excess Inventory,Closing stock (356) exceeds overstock threshold (300)
2025-03-31,8,1539,Dove Soap 19,Personal Care,358,48,Overstock,Low,Transfer Excess Inventory,Closing stock (358) exceeds overstock threshold (300)
2025-03-31,8,1545,Lux Soap 5,Personal Care,374,50,Overstock,Low,Transfer Excess Inventory,Closing stock (374) exceeds overstock threshold (300)
2025-03-31,8,1547,Lux Soap 7,Personal Care,307,99,Overstock,Low,Transfer Excess Inventory,Closing stock (307) exceeds overstock threshold (300)
2025-03-31,8,1550,Lux Soap 10,Personal Care,377,81,Overstock,Low,Transfer Excess Inventory,Closing stock (377) exceeds overstock threshold (300)
2025-03-31,8,1552,Lux Soap 12,Personal Care,309,34,Overstock,Low,Transfer Excess Inventory,Closing stock (309) exceeds overstock threshold (300)
2025-03-31,8,1556,Lux Soap 16,Personal Care,327,88,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,8,1558,Lux Soap 18,Personal Care,64,82,Understock,Low,Reorder / Receive Inventory,Closing stock (64) below reorder level (82)
2025-03-31,8,1559,Lux Soap 19,Personal Care,382,28,Overstock,Low,Transfer Excess Inventory,Closing stock (382) exceeds overstock threshold (300)
2025-03-31,8,1562,Lifebuoy Soap 2,Personal Care,303,21,Overstock,Low,Transfer Excess Inventory,Closing stock (303) exceeds overstock threshold (300)
2025-03-31,8,1566,Lifebuoy Soap 6,Personal Care,371,39,Overstock,Low,Transfer Excess Inventory,Closing stock (371) exceeds overstock threshold (300)
2025-03-31,8,1571,Lifebuoy Soap 11,Personal Care,388,23,Overstock,Low,Transfer Excess Inventory,Closing stock (388) exceeds overstock threshold (300)
2025-03-31,8,1574,Lifebuoy Soap 14,Personal Care,339,53,Overstock,Low,Transfer Excess Inventory,Closing stock (339) exceeds overstock threshold (300)
2025-03-31,8,1575,Lifebuoy Soap 15,Personal Care,47,54,Understock,Low,Reorder / Receive Inventory,Closing stock (47) below reorder level (54)
2025-03-31,8,1578,Lifebuoy Soap 18,Personal Care,364,64,Overstock,Low,Transfer Excess Inventory,Closing stock (364) exceeds overstock threshold (300)
2025-03-31,8,1587,Clinic Plus Shampoo 7,Personal Care,313,63,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,8,1588,Clinic Plus Shampoo 8,Personal Care,338,64,Overstock,Low,Transfer Excess Inventory,Closing stock (338) exceeds overstock threshold (300)
2025-03-31,8,1592,Clinic Plus Shampoo 12,Personal Care,343,90,Overstock,Low,Transfer Excess Inventory,Closing stock (343) exceeds overstock threshold (300)
2025-03-31,8,1593,Clinic Plus Shampoo 13,Personal Care,328,84,Overstock,Low,Transfer Excess Inventory,Closing stock (328) exceeds overstock threshold (300)
2025-03-31,8,1597,Clinic Plus Shampoo 17,Personal Care,349,81,Overstock,Low,Transfer Excess Inventory,Closing stock (349) exceeds overstock threshold (300)
2025-03-31,8,1601,Pantene Shampoo 1,Personal Care,304,43,Overstock,Low,Transfer Excess Inventory,Closing stock (304) exceeds overstock threshold (300)
2025-03-31,8,1605,Pantene Shampoo 5,Personal Care,346,62,Overstock,Low,Transfer Excess Inventory,Closing stock (346) exceeds overstock threshold (300)
2025-03-31,8,1609,Pantene Shampoo 9,Personal Care,305,94,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,8,1611,Pantene Shampoo 11,Personal Care,320,91,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,8,1612,Pantene Shampoo 12,Personal Care,336,29,Overstock,Low,Transfer Excess Inventory,Closing stock (336) exceeds overstock threshold (300)
2025-03-31,8,1613,Pantene Shampoo 13,Personal Care,363,74,Overstock,Low,Transfer Excess Inventory,Closing stock (363) exceeds overstock threshold (300)
2025-03-31,8,1621,Head & Shoulders Shampoo 1,Personal Care,324,32,Overstock,Low,Transfer Excess Inventory,Closing stock (324) exceeds overstock threshold (300)
2025-03-31,8,1628,Head & Shoulders Shampoo 8,Personal Care,322,21,Overstock,Low,Transfer Excess Inventory,Closing stock (322) exceeds overstock threshold (300)
2025-03-31,8,1629,Head & Shoulders Shampoo 9,Personal Care,301,61,Overstock,Low,Transfer Excess Inventory,Closing stock (301) exceeds overstock threshold (300)
2025-03-31,8,1636,Head & Shoulders Shampoo 16,Personal Care,348,83,Overstock,Low,Transfer Excess Inventory,Closing stock (348) exceeds overstock threshold (300)
2025-03-31,8,1637,Head & Shoulders Shampoo 17,Personal Care,82,94,Understock,Low,Reorder / Receive Inventory,Closing stock (82) below reorder level (94)
2025-03-31,8,1640,Head & Shoulders Shampoo 20,Personal Care,321,63,Overstock,Low,Transfer Excess Inventory,Closing stock (321) exceeds overstock threshold (300)
2025-03-31,8,1650,Colgate Toothpaste 10,Personal Care,351,29,Overstock,Low,Transfer Excess Inventory,Closing stock (351) exceeds overstock threshold (300)
2025-03-31,8,1653,Colgate Toothpaste 13,Personal Care,345,68,Overstock,Low,Transfer Excess Inventory,Closing stock (345) exceeds overstock threshold (300)
2025-03-31,8,1658,Colgate Toothpaste 18,Personal Care,72,77,Understock,Low,Reorder / Receive Inventory,Closing stock (72) below reorder level (77)
2025-03-31,8,1660,Colgate Toothpaste 20,Personal Care,361,82,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,8,1665,Pepsodent Toothpaste 5,Personal Care,386,75,Overstock,Low,Transfer Excess Inventory,Closing stock (386) exceeds overstock threshold (300)
2025-03-31,8,1666,Pepsodent Toothpaste 6,Personal Care,325,81,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,8,1667,Pepsodent Toothpaste 7,Personal Care,337,20,Overstock,Low,Transfer Excess Inventory,Closing stock (337) exceeds overstock threshold (300)
2025-03-31,8,1668,Pepsodent Toothpaste 8,Personal Care,305,93,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,8,1669,Pepsodent Toothpaste 9,Personal Care,305,38,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,8,1673,Pepsodent Toothpaste 13,Personal Care,316,39,Overstock,Low,Transfer Excess Inventory,Closing stock (316) exceeds overstock threshold (300)
2025-03-31,8,1677,Pepsodent Toothpaste 17,Personal Care,313,81,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,8,1683,Surf Excel Detergent 3,Household,385,96,Overstock,Low,Transfer Excess Inventory,Closing stock (385) exceeds overstock threshold (300)
2025-03-31,8,1689,Surf Excel Detergent 9,Household,382,34,Overstock,Low,Transfer Excess Inventory,Closing stock (382) exceeds overstock threshold (300)
2025-03-31,8,1696,Surf Excel Detergent 16,Household,349,75,Overstock,Low,Transfer Excess Inventory,Closing stock (349) exceeds overstock threshold (300)
2025-03-31,8,1699,Surf Excel Detergent 19,Household,315,59,Overstock,Low,Transfer Excess Inventory,Closing stock (315) exceeds overstock threshold (300)
2025-03-31,8,1701,Ariel Detergent 1,Household,43,85,Understock,Medium,Reorder / Receive Inventory,Closing stock (43) below reorder level (85)
2025-03-31,8,1703,Ariel Detergent 3,Household,361,44,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,8,1709,Ariel Detergent 9,Household,380,66,Overstock,Low,Transfer Excess Inventory,Closing stock (380) exceeds overstock threshold (300)
2025-03-31,8,1710,Ariel Detergent 10,Household,308,89,Overstock,Low,Transfer Excess Inventory,Closing stock (308) exceeds overstock threshold (300)
2025-03-31,8,1712,Ariel Detergent 12,Household,358,74,Overstock,Low,Transfer Excess Inventory,Closing stock (358) exceeds overstock threshold (300)
2025-03-31,8,1715,Ariel Detergent 15,Household,317,70,Overstock,Low,Transfer Excess Inventory,Closing stock (317) exceeds overstock threshold (300)
2025-03-31,8,1719,Ariel Detergent 19,Household,65,92,Understock,Medium,Reorder / Receive Inventory,Closing stock (65) below reorder level (92)
2025-03-31,8,1720,Ariel Detergent 20,Household,309,79,Overstock,Low,Transfer Excess Inventory,Closing stock (309) exceeds overstock threshold (300)
2025-03-31,8,1722,Wheel Detergent 2,Household,391,87,Overstock,Low,Transfer Excess Inventory,Closing stock (391) exceeds overstock threshold (300)
2025-03-31,8,1728,Wheel Detergent 8,Household,88,96,Understock,Low,Reorder / Receive Inventory,Closing stock (88) below reorder level (96)
2025-03-31,8,1733,Wheel Detergent 13,Household,53,58,Understock,Low,Reorder / Receive Inventory,Closing stock (53) below reorder level (58)
2025-03-31,8,1734,Wheel Detergent 14,Household,313,48,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,8,1735,Wheel Detergent 15,Household,381,79,Overstock,Low,Transfer Excess Inventory,Closing stock (381) exceeds overstock threshold (300)
2025-03-31,8,1737,Wheel Detergent 17,Household,314,46,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,8,1744,Vim Dishwash 4,Household,313,61,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,8,1749,Vim Dishwash 9,Household,355,50,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,8,1760,Vim Dishwash 20,Household,307,42,Overstock,Low,Transfer Excess Inventory,Closing stock (307) exceeds overstock threshold (300)
2025-03-31,8,1761,Pril Dishwash 1,Household,372,31,Overstock,Low,Transfer Excess Inventory,Closing stock (372) exceeds overstock threshold (300)
2025-03-31,8,1763,Pril Dishwash 3,Household,359,93,Overstock,Low,Transfer Excess Inventory,Closing stock (359) exceeds overstock threshold (300)
2025-03-31,8,1766,Pril Dishwash 6,Household,347,63,Overstock,Low,Transfer Excess Inventory,Closing stock (347) exceeds overstock threshold (300)
2025-03-31,8,1768,Pril Dishwash 8,Household,44,90,Understock,Medium,Reorder / Receive Inventory,Closing stock (44) below reorder level (90)
2025-03-31,8,1777,Pril Dishwash 17,Household,330,64,Overstock,Low,Transfer Excess Inventory,Closing stock (330) exceeds overstock threshold (300)
2025-03-31,8,1778,Pril Dishwash 18,Household,321,76,Overstock,Low,Transfer Excess Inventory,Closing stock (321) exceeds overstock threshold (300)
2025-03-31,9,1002,India Gate Rice 2,Grocery,338,22,Overstock,Low,Transfer Excess Inventory,Closing stock (338) exceeds overstock threshold (300)
2025-03-31,9,1008,India Gate Rice 8,Grocery,325,70,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,9,1009,India Gate Rice 9,Grocery,305,48,Overstock,Low,Transfer Excess Inventory,Closing stock (305) exceeds overstock threshold (300)
2025-03-31,9,1010,India Gate Rice 10,Grocery,321,31,Overstock,Low,Transfer Excess Inventory,Closing stock (321) exceeds overstock threshold (300)
2025-03-31,9,1013,India Gate Rice 13,Grocery,345,58,Overstock,Low,Transfer Excess Inventory,Closing stock (345) exceeds overstock threshold (300)
2025-03-31,9,1015,India Gate Rice 15,Grocery,301,39,Overstock,Low,Transfer Excess Inventory,Closing stock (301) exceeds overstock threshold (300)
2025-03-31,9,1018,India Gate Rice 18,Grocery,340,98,Overstock,Low,Transfer Excess Inventory,Closing stock (340) exceeds overstock threshold (300)
2025-03-31,9,1027,Daawat Rice 7,Grocery,61,79,Understock,Low,Reorder / Receive Inventory,Closing stock (61) below reorder level (79)
2025-03-31,9,1032,Daawat Rice 12,Grocery,332,77,Overstock,Low,Transfer Excess Inventory,Closing stock (332) exceeds overstock threshold (300)
2025-03-31,9,1033,Daawat Rice 13,Grocery,301,24,Overstock,Low,Transfer Excess Inventory,Closing stock (301) exceeds overstock threshold (300)
2025-03-31,9,1034,Daawat Rice 14,Grocery,318,54,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,9,1035,Daawat Rice 15,Grocery,54,87,Understock,Medium,Reorder / Receive Inventory,Closing stock (54) below reorder level (87)
2025-03-31,9,1037,Daawat Rice 17,Grocery,345,61,Overstock,Low,Transfer Excess Inventory,Closing stock (345) exceeds overstock threshold (300)
2025-03-31,9,1041,Fortune Rice 1,Grocery,356,61,Overstock,Low,Transfer Excess Inventory,Closing stock (356) exceeds overstock threshold (300)
2025-03-31,9,1044,Fortune Rice 4,Grocery,349,95,Overstock,Low,Transfer Excess Inventory,Closing stock (349) exceeds overstock threshold (300)
2025-03-31,9,1053,Fortune Rice 13,Grocery,341,90,Overstock,Low,Transfer Excess Inventory,Closing stock (341) exceeds overstock threshold (300)
2025-03-31,9,1056,Fortune Rice 16,Grocery,358,46,Overstock,Low,Transfer Excess Inventory,Closing stock (358) exceeds overstock threshold (300)
2025-03-31,9,1057,Fortune Rice 17,Grocery,316,89,Overstock,Low,Transfer Excess Inventory,Closing stock (316) exceeds overstock threshold (300)
2025-03-31,9,1061,Aashirvaad Atta 1,Grocery,48,52,Understock,Low,Reorder / Receive Inventory,Closing stock (48) below reorder level (52)
2025-03-31,9,1067,Aashirvaad Atta 7,Grocery,341,100,Overstock,Low,Transfer Excess Inventory,Closing stock (341) exceeds overstock threshold (300)
2025-03-31,9,1069,Aashirvaad Atta 9,Grocery,54,55,Understock,Low,Reorder / Receive Inventory,Closing stock (54) below reorder level (55)
2025-03-31,9,1070,Aashirvaad Atta 10,Grocery,303,28,Overstock,Low,Transfer Excess Inventory,Closing stock (303) exceeds overstock threshold (300)
2025-03-31,9,1072,Aashirvaad Atta 12,Grocery,336,81,Overstock,Low,Transfer Excess Inventory,Closing stock (336) exceeds overstock threshold (300)
2025-03-31,9,1076,Aashirvaad Atta 16,Grocery,383,80,Overstock,Low,Transfer Excess Inventory,Closing stock (383) exceeds overstock threshold (300)
2025-03-31,9,1079,Aashirvaad Atta 19,Grocery,69,81,Understock,Low,Reorder / Receive Inventory,Closing stock (69) below reorder level (81)
2025-03-31,9,1080,Aashirvaad Atta 20,Grocery,301,85,Overstock,Low,Transfer Excess Inventory,Closing stock (301) exceeds overstock threshold (300)
2025-03-31,9,1089,Fortune Atta 9,Grocery,378,74,Overstock,Low,Transfer Excess Inventory,Closing stock (378) exceeds overstock threshold (300)
2025-03-31,9,1096,Fortune Atta 16,Grocery,46,72,Understock,Medium,Reorder / Receive Inventory,Closing stock (46) below reorder level (72)
2025-03-31,9,1099,Fortune Atta 19,Grocery,313,58,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,9,1103,Pillsbury Atta 3,Grocery,371,32,Overstock,Low,Transfer Excess Inventory,Closing stock (371) exceeds overstock threshold (300)
2025-03-31,9,1107,Pillsbury Atta 7,Grocery,319,82,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,9,1111,Pillsbury Atta 11,Grocery,331,72,Overstock,Low,Transfer Excess Inventory,Closing stock (331) exceeds overstock threshold (300)
2025-03-31,9,1115,Pillsbury Atta 15,Grocery,341,66,Overstock,Low,Transfer Excess Inventory,Closing stock (341) exceeds overstock threshold (300)
2025-03-31,9,1119,Pillsbury Atta 19,Grocery,326,22,Overstock,Low,Transfer Excess Inventory,Closing stock (326) exceeds overstock threshold (300)
2025-03-31,9,1122,Fortune Oil 2,Grocery,358,43,Overstock,Low,Transfer Excess Inventory,Closing stock (358) exceeds overstock threshold (300)
2025-03-31,9,1124,Fortune Oil 4,Grocery,73,77,Understock,Low,Reorder / Receive Inventory,Closing stock (73) below reorder level (77)
2025-03-31,9,1129,Fortune Oil 9,Grocery,338,71,Overstock,Low,Transfer Excess Inventory,Closing stock (338) exceeds overstock threshold (300)
2025-03-31,9,1132,Fortune Oil 12,Grocery,318,29,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,9,1136,Fortune Oil 16,Grocery,313,92,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,9,1138,Fortune Oil 18,Grocery,354,67,Overstock,Low,Transfer Excess Inventory,Closing stock (354) exceeds overstock threshold (300)
2025-03-31,9,1145,Saffola Oil 5,Grocery,334,44,Overstock,Low,Transfer Excess Inventory,Closing stock (334) exceeds overstock threshold (300)
2025-03-31,9,1146,Saffola Oil 6,Grocery,370,62,Overstock,Low,Transfer Excess Inventory,Closing stock (370) exceeds overstock threshold (300)
2025-03-31,9,1147,Saffola Oil 7,Grocery,360,83,Overstock,Low,Transfer Excess Inventory,Closing stock (360) exceeds overstock threshold (300)
2025-03-31,9,1149,Saffola Oil 9,Grocery,353,98,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,9,1150,Saffola Oil 10,Grocery,345,26,Overstock,Low,Transfer Excess Inventory,Closing stock (345) exceeds overstock threshold (300)
2025-03-31,9,1151,Saffola Oil 11,Grocery,383,97,Overstock,Low,Transfer Excess Inventory,Closing stock (383) exceeds overstock threshold (300)
2025-03-31,9,1153,Saffola Oil 13,Grocery,301,53,Overstock,Low,Transfer Excess Inventory,Closing stock (301) exceeds overstock threshold (300)
2025-03-31,9,1162,Dhara Oil 2,Grocery,318,54,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,9,1163,Dhara Oil 3,Grocery,361,76,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,9,1166,Dhara Oil 6,Grocery,308,33,Overstock,Low,Transfer Excess Inventory,Closing stock (308) exceeds overstock threshold (300)
2025-03-31,9,1171,Dhara Oil 11,Grocery,329,89,Overstock,Low,Transfer Excess Inventory,Closing stock (329) exceeds overstock threshold (300)
2025-03-31,9,1175,Dhara Oil 15,Grocery,306,57,Overstock,Low,Transfer Excess Inventory,Closing stock (306) exceeds overstock threshold (300)
2025-03-31,9,1177,Dhara Oil 17,Grocery,364,93,Overstock,Low,Transfer Excess Inventory,Closing stock (364) exceeds overstock threshold (300)
2025-03-31,9,1180,Dhara Oil 20,Grocery,322,40,Overstock,Low,Transfer Excess Inventory,Closing stock (322) exceeds overstock threshold (300)
2025-03-31,9,1182,Madhur Sugar 2,Grocery,352,84,Overstock,Low,Transfer Excess Inventory,Closing stock (352) exceeds overstock threshold (300)
2025-03-31,9,1186,Madhur Sugar 6,Grocery,340,57,Overstock,Low,Transfer Excess Inventory,Closing stock (340) exceeds overstock threshold (300)
2025-03-31,9,1187,Madhur Sugar 7,Grocery,333,65,Overstock,Low,Transfer Excess Inventory,Closing stock (333) exceeds overstock threshold (300)
